pathway	SRR32507895	SRR32507896	SRR32507898	SRR32507899	SRR32507900	SRR32507901	SRR32507902	SRR32507903	SRR32507904	SRR32507905	SRR32507906	SRR32507907	SRR32507909	SRR32507910	SRR32507911	SRR32507912	SRR32507913	SRR32507914	SRR32507915	SRR32507916	SRR32507917	SRR32507918	SRR32507920	SRR32507921	SRR32507922	SRR32507931	SRR32507932
PWY-6383	2811.0482221327275	4330.300792027393	10845.878863324408	5858.619892712278	3742.393025324065	20419.750647936697	4028.2573844298754	1553.6592366742939	19084.85516051687	3616.4769977352184	5821.349824011028	9408.2027696693	7351.639562067187	2265.5623423702973	32003.886687892587	3632.24415599913	1960.1872192776489	20988.997627073466	3786.330462188393	4968.681363141851	6397.633537514302	4717.637663247171	3761.1167967765846	15352.42092740353	2555.5246410025893	4240.268977446765	18418.422269118917
PWY-6385	51390.56809725514	62726.54753233143	71304.5628727407	48167.08002362911	99437.72392604423	94915.13533660557	86573.40143208452	71248.378686321	93642.10814216392	81827.33625810099	102602.52374949324	55739.15260374048	65572.6687585835	72828.1731033283	118239.03435550754	73764.89934331815	55711.74063290834	100750.05911871485	48362.17815167489	104813.41585129453	53392.798490900226	33321.68315796444	80863.37529326288	60473.75570608331	68122.2720352412	58234.07500102616	95308.90607244482
PWY-6386	44367.59989489146	50959.24233273512	60145.95553693614	42308.537487081616	87302.70522710164	83981.3705355843	77108.77864921381	62549.851133967495	79599.30802987855	70613.45337402675	84419.01121438564	47254.29686890553	57512.38010685209	63626.07067335891	105711.41686765615	65849.50326180148	48891.51012922807	86428.32278575905	41306.97342250941	84920.71684934536	45842.22055056973	28884.806790537586	71548.98615736725	53933.59523785586	60961.34839361059	51144.64968599545	82878.94257029291
PWY-6387	48404.177844540915	59000.06255536383	66872.85428771822	45596.02899328262	94537.25359987619	88569.35995723058	81751.633146613	67616.30919865769	87287.78446831036	77209.82107876618	96540.94208885777	52451.01337226514	62260.01080447944	69280.42170188866	110238.17926348036	69842.85293002902	52839.49290095999	93463.9346198195	45352.57522028899	98766.85984125918	50143.28684563535	31421.736026998435	76946.88886100367	56292.113660186384	64528.85316605209	55212.78058970481	88744.71605509805
PWY-6396	3931.601590178101	6214.286061677102	5313.077050728526	2702.117486807859	8705.033367497505	14421.063208227091	10644.286693240456	4735.067445875742	12547.464847685178	7259.026166243194	10675.264263679359	4462.7890252030475	6488.704559591716	7425.1425213292705	19155.602290182273	8847.511065340697	3532.2218067200643	13871.092635682162	3425.271930093397	9917.49869720459	5129.632826835252	2305.207258161506	7740.275889854425	8078.464806873435	10077.610636523443	3830.9577645300897	14905.592654549071
PWY-6397	110.71525269052697	250.22842430640114	189.05649082336788	37.1970809207397	248.638149900163	550.6500736584242	62.75577641258391	40.00041732404513	10.239527181141566	49.34182702706874	719.3427201295893	153.3351729342069	0.0	140.0835177628426	255.22214565330873	8.528868199703185	7.1208120963774455	382.46330809966435	8.526201761348743	281.7163495403787	0.0	46.105558702481936	74.9138934458007	162.37240573774304	72.8438309463017	51.12887303389029	0.0
PWY-6404	436.24299411947186	976.5478791191837	748.0774535102823	148.2549239599555	968.0852474847351	2151.235045310048	249.66056340689516	158.83669262808434	40.94005089492316	196.30146023121208	2731.9463220162593	606.1522552036334	0.0	548.7411448561478	1012.3044292897156	34.08359715088422	28.44904900807728	1506.3432926608568	34.06576994124026	1101.131388521595	0.0	183.27867062962508	297.56250257799996	642.7296434126708	288.4215727354853	203.33669199222527	0.0
PWY-6421	0.0	548.144067129435	0.0	113.45485415916946	667.2810294051692	160.74829965945656	540.999607232892	232.6185481701445	417.0382637360625	348.88799365408386	1526.6102556918122	269.23397241573105	0.0	257.25914614233386	222.42271948770454	301.0410692543374	347.29306714974626	49.852986531733585	579.7512779340925	856.167139932091	434.89741978686993	0.0	292.9574057541111	369.0424772822974	307.34085188844165	199.92612498872757	468.2372413693371
PWY-6435	30042.446694623904	30135.308746629962	37884.137332882296	20368.952160989473	53469.580851302155	49780.41294961496	47927.28627566947	34489.53871839124	46553.33645599536	45941.05315533724	48481.65360375258	25475.67393623222	28632.2344509422	40009.35011714866	62380.5716072993	41084.8134158363	27354.17285460622	55364.579096826805	22978.873490292648	50599.92658659057	27029.482669007426	11870.058630355259	40254.47626921017	30152.037222326904	38372.84169605978	24533.270090989397	50235.88634843655
PWY-6467	36748.36	51464.29	43226.03	34815.600000000006	71213.18	35960.119999999995	62656.240000000005	51575.92	53120.35	59634.96	79707.25	35735.74999999999	44629.98	51311.92	44305.56999999999	52448.16000000001	38033.130000000005	52229.47000000001	36020.4	85303.57000000002	37728.05	25198.1	56027.95	23319.630000000005	50166.74	38863.91	52899.83999999999
PWY-6470	4577.038416458083	793.7622936347608	13017.05256133921	5010.065626221326	2551.670244118583	51155.37821745694	5567.019129516607	98.99391498479895	16589.071005270627	4020.9845414145643	2477.018388761409	9742.794492046678	5198.545642256207	278.99909342371836	64412.37023006254	196.7696861703913	1094.9950350993063	24669.400218309296	389.6469115263947	1397.4392240417599	9627.596644384765	4906.1840623104135	143.69409930504543	34709.53814802397	969.2074142278757	371.49318438712424	17786.688999685757
PWY-6471	0.0	128.26395979240172	0.0	2069.512875750035	935.3437989039093	38349.81080446103	2251.487881264235	18.813125024789702	8220.094044596324	850.7572827043183	1274.0751985703412	462.0954082425977	0.0	0.0	38718.51226570686	0.0	70.60140365148163	12940.488320421047	220.58180727657825	785.7687258755783	896.8346356804201	0.0	25.155344421378345	17793.30469732402	260.43991702387495	38.42615772071082	5576.384101618523
PWY-6478	10853.650887590351	21618.075487031478	25289.063095353908	12169.32340313749	27081.65477271657	7956.338665147932	23369.191980666892	24891.54570337567	17129.100784574795	18217.76117866898	42118.477700280455	18582.473705464698	16506.91563575873	18610.533358299854	8423.945516053893	19928.277129436417	19217.212456103836	15379.394258430431	11546.446963424913	40276.357725712944	14684.080563114965	6858.531164353073	20628.53597945644	4925.35179915587	15638.398780050857	21304.294869548998	14984.619879064358
PWY-6486	3181.1135189470597	3674.3344017878903	1865.2876702386193	2701.2495546794617	5048.380428264457	5758.977650779626	4278.6304377196775	3869.849142034106	4998.169267185987	3499.749835370676	5161.306008758096	2695.598826477198	4937.483425127701	4920.945657512378	10341.324305108266	4408.209621708295	3122.069813809091	3769.1039660390356	1652.3184826677395	6634.310893163001	4288.339843127971	2167.0907738261703	5397.444409764965	5127.647881712448	3586.3985892519395	1876.82350807641	6080.800504965145
PWY-6501	4944.7426159502265	4473.500158444571	5305.379288712352	3520.3361165282563	9132.594902493765	21658.872979673833	9931.114381050878	5193.126983488322	14040.277194528426	8368.646853918153	6151.749080524128	4082.833404728909	5900.069679189545	8106.855647071181	28975.55993624423	8956.32643932382	3760.7217774218097	15071.153349102451	4863.639822910544	7655.153825092423	5311.7838645215425	2798.1067377261875	8242.989452341184	14506.887217734853	8017.879868963228	2502.662226246071	16565.70367697451
PWY-6505	0.0	295.5766452611679	439.2061631361782	1537.8314912785333	785.9794413967696	0.0	1186.8987918588875	0.0	515.4014527450167	499.6276683441612	207.0641231721551	0.0	2120.0340857796978	0.0	3930.836086923948	133.42058285781252	0.0	758.0282303979711	150.77690463203095	569.6314671723624	1023.8170866412235	1363.86136844256	0.0	827.1111987980522	0.0	220.10533113826637	193.4736259216927
PWY-6527	14026.681346982268	18246.728775338484	18052.536439083895	15187.916048694602	17845.292130301885	35247.44308970489	17106.666524814776	17659.701113034458	33833.59876545152	19608.290760330685	30841.56409816685	18581.839595011887	20398.386519125455	15236.755394477073	46915.23627366622	14087.523356895552	13220.133446935879	35676.4179271723	13790.07154314482	29841.643479662223	16300.09349035396	10404.559865447398	17604.08616550435	23017.282229692213	13440.22646821633	15129.266413291482	33955.72762795398
PWY-6531	4176.312542037793	3481.9206474262605	2816.422907218446	3993.462996959408	3776.7984822250182	22874.258301457416	6345.757975858066	4213.779351761398	15326.8581504157	6181.294999416427	5292.495209172454	2379.410053179638	5464.755287569236	2654.174014718269	27547.247887842605	4752.331980253683	3121.107676295006	17996.494648597658	4481.142847130257	4474.15108694193	3015.612862706607	3720.260529465765	3502.9681999452982	14178.30545306817	4543.406646694311	2530.5979160114825	15939.20848346034
PWY-6562	3627.6985881182086	3902.672867140996	6045.730890196941	1638.4149545284668	4327.7400743678145	15416.585831432085	3971.6274221548206	4932.636925735853	11912.3724450892	8245.13248479596	6391.553697598132	4934.324350464068	2076.4548180863007	3161.533169787858	20834.851864687385	3936.264742787733	3363.6995596013758	12288.049818166195	4424.955461690779	5763.030683985879	3288.8085766246995	1208.1751816266062	4129.01412185571	7061.4335225946725	4135.375574207721	3364.2089597250388	11608.303109916353
PWY-6565	2459.0186974772423	2720.233601081931	6886.123853219488	1438.9913271673233	1422.6318179639572	11492.314897299013	2884.2735227095036	1894.2299164331691	6412.911042123751	4668.528478096314	4679.012412859802	5529.173294632919	2176.099681529206	1191.5447930632092	16552.39122730891	2312.322212056928	1349.389359585335	8239.999975962479	2783.8878414190594	4024.1602082936583	3673.5804563666793	1247.643804006621	1205.3799612731577	6804.245259288705	3201.0657223460876	1309.6813482706764	9076.326479852392
PWY-6581	373.2160737427086	2009.46014304975	1428.3205371199572	3092.5558726974123	2070.183046915975	201.03923227024208	1480.8627655867176	685.8440841259181	733.4524225811446	925.2371592023528	3031.9998298105857	1466.418505103721	2622.9626939215455	2269.600989881438	441.6304017012932	1316.725614030965	135.0896352321225	1014.4074616997182	555.0737634333615	4573.142604297049	2871.762571090258	1847.530320640369	1612.2811782150204	362.1931475936592	1180.5061095957562	284.19620688804093	648.7276900931566
PWY-6588	1653.628226273265	1847.151268596753	1584.6163092939082	5839.725585665483	5877.820518192358	7529.643326057375	2078.461134518878	2005.7627189707193	2825.5852429112415	3329.6866646053163	3975.188417325443	2007.3610973480972	8641.833895540238	3678.8732843885855	7575.750947716272	2250.611734531425	1579.052819996602	3043.8257451050013	1314.2401741616784	3674.602251131665	1396.814367773931	3253.642105956578	4253.628403542685	5213.824513246479	1587.838047777441	1067.7864198700129	3048.9937946635123
PWY-6595	24159.267497407338	28878.13971398371	25108.38362321848	25073.950910731557	33047.44581537803	64473.17564062857	32632.204530787152	20391.151443661078	53175.966534473875	31971.266960213732	45231.49867383715	23853.334722717962	34576.46017342253	30015.023423780196	78062.44303718931	26754.10952019514	15054.876244735977	58500.40790176531	19448.207178238103	48722.120294802524	27197.613251626142	17732.07109729267	29947.787600706277	38594.055499541224	27886.826622058128	17151.76690502725	59936.75821652037
PWY-6606	35342.53348130296	35574.31968111613	44632.24120892515	35968.7903521726	67321.04964829577	80312.80771792638	62048.838583594814	47818.63469641106	63407.07512167449	55973.67697054799	58669.71504964834	35425.01960888681	52546.65948198533	51604.37539197705	101330.04684426622	53588.989234609915	35801.50410116715	70087.99533950366	31652.964846871946	62760.85995668536	34461.4108516414	22788.944563562876	49699.81296532312	47236.26520098798	48679.139236296985	33039.188943429086	73021.94887391347
PWY-6607	27609.428435793165	34598.59318851544	27838.439309589874	28291.382167624248	36341.44203968393	80312.80771792638	36034.82899182689	22099.654242586894	63153.58971980058	35732.64772423545	53468.95166888095	26886.06357688383	38401.99346405489	33552.560911122215	101330.04684426622	29403.214997264397	16311.798865446903	70087.99533950366	21959.116555078446	57619.23629937821	31617.332913880444	20389.917010408986	33884.53078269173	47236.26520098798	31070.52548110899	18994.145193677054	73021.94887391347
PWY-6608	35342.53348130296	35574.31968111613	44632.24120892515	35968.7903521726	67321.04964829577	71388.81126671942	62048.838583594814	47818.63469641106	63407.07512167449	55973.67697054799	58669.71504964834	35425.01960888681	52546.65948198533	51604.37539197705	82957.48900224347	53588.989234609915	35801.50410116715	68953.44577274732	31652.964846871946	62760.85995668536	34461.4108516414	22788.944563562876	49699.81296532312	43791.13945602395	48679.139236296985	33039.188943429086	68465.0161578103
PWY-6609	40177.22468300102	47511.080582158545	57180.202925504964	42892.49070979902	81055.55652374892	104770.46717625209	73888.83007355442	62235.725253995966	87410.54785731356	62004.27114954451	79955.87301981	45405.34074270047	51554.30017520137	62566.80862679318	123372.27303049534	62045.885223900674	49024.37606517661	100170.51530147168	39559.45266570957	81924.68278596028	41515.70726951551	25261.245427070866	67800.64161145053	66868.74857586918	59149.31252422647	50360.34886354849	92974.49977225675
PWY-6612	41766.10742559654	49742.25417400426	56633.16036532803	38262.288920495135	78983.7541521956	86373.42270551942	72175.52974896078	55108.85932614378	80118.1966946439	65919.3723154941	80485.38577320553	43138.06150615855	52177.7773471679	57202.434309724624	107315.88279084465	60874.573243074425	42891.1569153597	86865.24778892954	39325.49843247114	81319.37247685896	42508.068688736166	27639.00961795442	63627.0419274859	53916.19909153339	58621.97544575632	43340.419122754996	82980.22892212741
PWY-6628	51536.79166989525	61796.74000823804	69269.23447722603	45103.25974362066	101729.07568020152	96373.6915061325	88795.33620387758	73127.12129049272	91127.81707083879	80322.26604558389	99550.65923605912	56055.22703751685	59500.08131521519	75353.90673379929	120113.30417972185	77145.05975946604	55961.313370694785	96343.06683038127	48270.904970766926	101529.42806134328	53542.79786022369	28754.206261457144	81585.01548117663	60200.55202203565	71908.64661630652	57779.10110218454	93415.57053790045
PWY-6630	51474.08194889091	62666.401255896715	70221.25973431549	45128.99931323326	101782.2237312085	94215.61874642823	88400.07365338072	73020.22888638271	90162.09571431871	79892.8104680393	101156.51431372465	56449.18242253655	59261.131555300184	75489.80759497285	118019.29672890335	76677.55073029456	56126.89387134337	95849.05156504193	47994.628432224876	103075.15597068367	53574.54986073871	28558.850821505264	81869.38169513296	58311.764148706585	71592.37167511377	58153.483169976964	92553.5662095617
PWY-6641	1940.6872873093885	4328.839528135233	2563.0985421960313	2688.167231136814	4261.540592817302	1275.4506159939597	5357.111767214362	3055.139886919305	4032.661575141362	4171.8744264383295	6539.83264187151	2076.4298285628847	4804.522672226544	4498.664053385358	2347.8353768726247	3889.352035099888	1694.6751011599144	3844.6025058140685	1662.7441493227532	8089.8999135847225	3757.815929987757	2529.4074789679444	3695.818203328422	734.163597313509	4854.516567331686	1965.1223348576614	3190.5129642737693
PWY-6644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.926563644450262
PWY-6654	1473.7335257652553	1288.2681269293737	0.0	0.0	2109.542020699358	0.0	0.0	551.4419629565415	223.71085941415387	1323.5661666906135	974.444881714678	0.0	851.621960880243	1431.774681547936	0.0	95.92778473204571	1071.1634074215872	127.91171525578874	899.7433535754935	156.8598531596307	0.0	101.79982452086357	0.0	0.0	0.0	306.9366884214415	458.7588029274906
PWY-6662	19.986351591630243	7.658789564407567	0.0	0.0	16.65672030909306	2609.591414449616	57.63037614587302	23.30181046084718	784.9283349643953	0.0	0.0	0.0	0.0	8.998720830144391	2568.8329519426206	62.595388299248995	9.655374193649742	360.3362985249144	0.0	0.0	0.0	0.0	0.0	1459.5532862089146	15.335348470375472	0.0	632.9491325538917
PWY-6672	10890.815967267637	12473.01712093554	24121.906454560914	6890.031669072222	17039.30257926867	19817.59557527382	14618.82673184378	9091.746501796779	21585.393372732102	15418.544643681957	22352.324385819455	13797.981311574891	9376.624546317482	9631.93719502536	18240.9512655103	11159.673180661655	6643.36937878194	25733.497485466552	6854.770467954155	22856.592141279983	15499.897625705267	4162.179196144369	9261.029839671006	12212.794775916369	10482.66147997061	8047.8766480167415	21831.807834989428
PWY-6676	3529.7394595792416	3484.873682445341	1354.2941749255074	665.110712070318	9994.248974873732	1603.178643163556	13621.761429800948	5895.101862847805	6586.3883631018925	5889.266858563206	4914.950880533103	1776.5795074678736	5242.875433075488	10739.245069906774	2442.8783550603125	13504.983896743493	4598.596017754933	2101.1877337478713	3728.571919784269	6463.366797466043	1324.1393495124153	571.3254677186766	7770.590721469645	1169.7259180981273	11001.873844526815	4634.501861736849	5005.907613290436
PWY-6690	112.66494664561	232.74116946495838	1260.384896779543	556.2248709974753	2013.1051392018041	5039.045252673739	2408.56453161339	226.70221685362526	320.67846172331446	671.4696500204959	174.98312080033259	549.6998400800128	984.7569680968007	1732.0384383743274	9644.284427501609	1613.012365794411	113.01943447386218	352.7250240892003	94.96484838809455	430.909485773538	1523.4831444545584	328.1345717593257	2353.284412419088	2224.8954384375393	1540.1292418834105	189.528300928478	0.0
PWY-6700	44886.8667631121	55496.78102806145	56754.764825688064	40617.283547764804	94790.3702920352	72092.7234494803	79971.63816482776	66162.58235456391	69279.12908430374	71175.23321545613	90219.54823801006	45034.552194707925	53606.97180979816	70533.09353601112	87080.05284447188	68755.3070528103	50650.36334224459	73116.62116670876	42250.806324471596	92320.70574262361	43988.990055901806	27897.134916156556	77597.66923324524	44126.41790099249	64319.47590259102	51417.322631573734	72432.14297989431
PWY-6703	37301.67666414964	51240.302817227755	45622.60070843147	30499.0048597659	81920.02676696904	66120.70331709208	72243.75126903101	58726.32932986446	58378.33152197486	60254.76090443816	83563.9496563006	35903.85094910898	39769.7645730186	61379.0650831849	75138.06849050887	60604.04180976951	44951.28462605614	61972.18313145957	36769.23740383972	83954.49888478086	32744.850878107238	22414.20749614146	67544.7981368827	39334.86896266745	57892.95096410139	46441.600156079665	66310.81500276265
PWY-6731	10196.536488730493	10130.04298448052	11524.368227885441	15070.913087515008	17198.466679316	41268.30875361214	15732.823841009165	6840.917601425287	26028.417419054924	10473.012711136207	16997.40965227908	12512.443122845087	14980.105352976694	16312.50616938595	40435.81812331884	14755.138922853168	7513.783068945838	36882.78810236852	6568.904099480702	16638.954824674012	11864.506080088719	5820.234857865551	22874.300139131366	25069.39712677429	12751.552116057968	7056.726411688171	30041.570623681462
PWY-6748	11005.647511205349	15388.65855488863	22592.371499190744	8147.289247391554	20297.49323994593	9972.329462263819	20973.777839208436	13025.05165679024	16854.931031068576	16944.119538898143	26755.563289791942	13588.724210170414	10012.743804983813	14985.643729716752	11673.262856885587	18458.5993095497	10755.438541902	17554.925841646407	6208.703821923768	27819.215102139988	14167.791329538066	5065.253860733268	16790.028581044433	7159.657894248158	18432.935475266597	12075.087901288103	16649.404172441285
PWY-6749	3103.0390481116915	2048.1409952222925	0.0	1894.9254846689055	8893.45982497287	462.75552549877546	5773.976574035628	10511.43259610899	10669.773109691465	5345.670780387143	4500.5264125540225	275.2664764926807	5021.568051804412	6845.00364434552	1831.934527340536	6770.9946884463425	8853.293092521939	13542.521772468383	3155.502209445387	2761.274895654638	624.0693485218947	2191.254930627355	6288.743118082871	666.1564221286053	4638.210712221784	10882.271432199757	10426.436718995641
PWY-6797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	593.7878309968726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6803	13874.631469736261	20186.52998787339	28985.278085902	12107.6417111742	32663.715748528844	18022.395464880006	19310.62882752587	15023.630150482522	19764.518517526794	20719.053224780793	31187.986735506645	21237.158387596493	19527.7257678787	21658.741380917003	18475.37726528786	15520.896394732887	12500.204673887441	16497.41030076427	11813.890133210914	35339.974089191775	22352.47444487189	6712.852302348437	24193.17939852868	13472.272198040013	13665.336973660902	10730.844060872016	17125.922945230996
PWY-6808	56.45770982986154	743.8157045542215	190.33552886597246	15.596455598152225	279.30786942047587	21.936625192169917	238.29972944112217	652.336840888108	1406.1819977495406	405.5901570889811	520.091145748092	127.81586195663725	0.0	419.10615390446617	0.0	677.9442995019838	1002.1135106944055	165.43009721349642	0.0	0.0	0.0	0.0	250.38235541359916	18.685901584296218	975.1222743386844	478.7329684843062	1925.7894008725534
PWY-6823	43595.401567598616	54856.32506275293	66863.1820354051	36969.36710363723	87477.98864601951	80232.85036561715	77502.78956575676	62208.85366204098	84503.21568389203	68158.35658314334	91956.99252388891	49470.39420048211	50709.242849800285	66771.83668870054	103566.80133658458	66166.71759600315	47700.42939510026	92063.8424492453	39984.253453564525	92353.20971816055	48608.10697889127	24580.94810938624	70901.55768957995	51483.33066388944	60862.91065391204	49221.01154021948	89914.95474331187
PWY-6837	3210.2278062180844	2769.834663558114	7208.214848689363	2396.740110715988	1617.2834668145629	15000.537290829425	2283.5236430499062	2672.7478693911085	11910.017082762643	4991.004268889967	4186.959425440243	4534.029722896068	4095.476522746967	1066.4885721611313	20010.359674310726	1361.8049938686838	1682.8451184036587	13142.127173018796	3350.255213016159	2810.067426789632	4268.01985526646	2967.86404864454	1574.6346601213784	9894.493078641686	1201.757713271164	2571.1562575321486	12783.439403342936
PWY-6857	0.0	305.55152898931436	195.9953757593259	0.0	478.16679790084	0.0	314.58838950090023	284.23046764250864	0.0	53.89005947229263	461.35697371870225	0.0	0.0	83.69646140096081	0.0	44.91682659646643	0.0	0.0	0.0	768.9715459165154	0.0	0.0	419.34466098580583	0.0	0.0	333.2858150902552	0.0
PWY-6859	22825.735394802723	22907.084166413828	26840.983731833127	19740.01416238531	38071.05329371627	55353.195307072114	34199.722923919864	30328.885299235946	53658.09099088522	30550.18051123453	42301.70119207155	20808.515381758963	24732.493593422412	30151.93921276176	72307.48018662572	30157.403186156214	26489.269461109703	62067.6405403856	19476.399982768082	37770.90332752278	21967.60519380679	13795.40372851368	34047.634718041714	36551.856332473224	28123.188866701686	27391.870521257315	55310.91802295027
PWY-6873	408.08010969681277	640.0726887192168	2.974808645567343	504.61866884830727	671.0681222600695	391.2768622208931	1153.3233710565148	423.30376188942574	1018.2208825906562	551.1545621892561	1808.063820989767	47.75242156526538	979.2233859879501	479.4217842379556	393.0202377204782	765.4502324921831	455.9943682085207	1134.144206694564	414.27335321816753	1350.8251270629776	24.1825039570231	428.6978038686132	699.7351511900185	228.98909261770527	203.03474065757356	657.7550437696706	2038.6292380007922
PWY-6891	10355.57470534389	4171.845979429179	7484.356077339522	5897.171194378377	16754.26293033192	33316.02846253048	17504.612503861426	22203.903111466996	23635.685708049485	9300.454326072502	8785.46942012164	2137.5636662375387	5917.704895261449	13320.664874989408	38268.00043949089	14682.603679946707	18789.35586324489	28428.324133338407	6312.794636184194	9702.202156900481	743.4426579558685	5292.246751564411	10833.866597914672	23348.101991391053	13217.557381703957	20773.890816577015	24462.70999492241
PWY-6895	27082.685005947646	15957.402750071376	25281.442988308252	18074.70013217785	47922.13827999852	60342.53625843737	46048.362603834874	47578.776359073156	53133.8995405127	30732.952499425213	31484.68894308539	9013.384453444476	20259.684591102625	37173.82051314727	73009.53543923261	39322.02828092276	38124.59960811734	59409.70007228772	19750.316261445027	33966.64130485271	3478.4460513198587	14856.059555909656	33856.89734165876	38928.23977930527	35473.89123952024	40298.81101331558	55701.49199209635
PWY-6897	45241.74124545026	53935.264893404215	63914.68188117469	38023.19164912923	87575.56458882711	77176.23768738296	76159.69059500704	65375.71728602052	80560.94207833143	71538.4814426166	88301.03797096822	47252.66923495417	52544.64241040932	65901.37653632904	96536.59635279648	66458.44772546783	51069.984831316455	85913.25824116371	41556.262072712016	89741.83991164395	44104.53341004057	28185.683807610156	71034.61616843278	48099.96909659265	59378.147560167265	52005.710559600564	84562.57611810796
PWY-6901	32887.060180244625	40311.46353393518	43894.0359841728	30878.182947944715	56525.86242039858	77158.52087270995	53967.53747725466	45141.61314411307	67232.61951887098	50406.93177101425	66452.90784121495	33370.84467379436	38281.08896707594	45433.99809454492	95510.65918319674	44993.283081245914	33819.701299971086	76579.27971887556	31525.740614760143	66304.56495140828	31202.13353934568	21029.649435625	47739.78633878223	49109.349123132015	44708.5145476468	36478.41450645269	71365.45310233864
PWY-6902	31975.994610399604	45843.63687170286	26894.844247563295	36431.98230967059	41491.45010695569	30984.31105710735	45946.79172781614	41616.42768372778	43611.75466637907	41936.9082958783	70181.94056022102	27101.836691281056	44446.49279292117	35802.563763981525	51572.13087740237	36344.26851800941	32497.05217540397	41773.242549919894	32033.67439443843	67530.74386792275	20962.00518544004	21774.193046488483	38063.24747231266	23740.95980418718	34784.93809805751	31547.6447429599	38892.20454891207
PWY-6906	7279.175662961285	6347.8895550843645	2660.7158205344517	10951.515303153783	9190.111024934744	9368.894167322893	8522.496752050387	4168.839704059067	8564.101936403937	11201.24164904501	8183.2418052987405	3084.537727936361	12933.823849727096	6771.27978636003	16154.53714946534	6327.763696508909	2881.125798475705	6995.57088958201	7518.813482647656	9199.632146829494	6238.412487742989	8854.496009039074	7644.9155170497515	7548.1524259126145	6661.188609162809	3790.0339589308583	11141.659835382228
PWY-6919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.595505617977528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6920	291.9632996788486	200.20383041086856	45.69972106095564	225.3415824524469	529.0659301473455	35.98310598781105	250.92672157341957	710.2592535508718	534.243560810427	281.2703886739247	10.493080549828763	2.999611975852014	13.488673583566637	250.40592002853458	64.4591332081236	355.6961632396395	656.8204029547854	0.0	89.43454123277428	504.1279033845043	0.0	168.78196526228072	432.6430742825878	50.952050254936175	85.07972366547392	41.82473173334713	14.996363396682394
PWY-6922	15488.24103355548	18847.383963252716	18357.576142973357	18454.784274173668	25239.99626065119	41443.5770471425	26363.587222695696	18092.43674302671	36585.006637591476	23579.29679544987	27648.258494748177	16099.805103170747	23779.762637451142	18919.430434106394	50241.696369367855	21266.579838398084	15194.955549689515	42220.137879566	14263.339195660541	25105.411259531054	11964.357194272747	13869.613591948493	24588.84601093455	27180.44351269928	16762.347818169335	14435.441448007266	36278.52807017609
PWY-6928	23.496098809179188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.887792624984854	0.0	0.0	0.0	0.0	240.10375302281426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6936	32468.0362354843	35727.000063777305	49985.83693877835	33295.45165044216	70025.75474949226	87310.01630319263	45592.438240192605	52035.73141364828	71244.67088562482	50861.138632225215	61126.476704256485	38266.0590027257	50203.356910817936	52716.90452261409	103452.15233133486	40079.39903320666	41822.97765342875	79038.7391549942	31605.715200592476	60725.41629336427	40053.63404875802	19707.23301873961	56622.91948198761	52800.58458516615	35776.72964881156	40710.554239417084	78890.394591833
PWY-6942	113.74807576073897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.91846610151437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.33488448136349	0.0	0.0	4.297320253730473	0.0	49.16780990391876	0.0	0.0
PWY-6944	408.84295056693406	0.0	0.0	0.0	677.3768108211437	0.0	615.8308819684854	224.67147556748478	0.0	613.4466981762066	0.0	11.828071978784353	0.0	359.1224729151244	0.0	111.11313479957535	157.1946421748157	0.0	218.19119056333474	242.43206892685157	0.0	350.79180412673696	0.0	0.0	0.0	0.0	0.0
PWY-6946	844.6542147563256	1141.72422593458	895.5192152063836	1067.4597231642092	1419.1001985591895	463.3905471637296	1400.1507310368606	846.5151958442917	878.180101917862	633.4334805493069	2036.2367684566718	301.01065151262696	305.3669632086326	770.389631826899	817.9956580313183	393.60376546136496	306.4608164870794	480.3084831907211	1721.8173081704167	1196.2914219353431	1424.2630735242196	328.2676164862386	889.3290195275976	448.9972674969544	832.5279914212574	331.9009359841807	278.54548140154935
PWY-6947	23.496098809179188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.887792624984854	0.0	0.0	0.0	0.0	240.10375302281426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
